job_id,title,company,skills_required,location
1305,Data Analyst,Dodson-Jones,nodejs;dl,Amritsar
1306,Quality Analyst,"Gomez, Jackson and Krause",react;ml;aws;c++;java;marketing,Ludhiana
1307,Software Developer,Graham Ltd,c++;marketing;excel;project_management;python,Amritsar
1308,Quality Analyst,Martinez-Martinez,nodejs;accounting;kubernetes,Patiala
1309,Digital Marketer,Lowe-Gray,project_management;sql;flask,Hoshiarpur
1310,Software Developer,Johnson and Sons,python;django;sales;docker,Patiala
1311,HR Executive,Warner-Rodriguez,aws;c++;ml;nodejs,Firozpur
1312,Digital Marketer,Santana Inc,excel;sales;sql;react,Ludhiana
1313,Accountant,Sharp-Garza,sales;java;kubernetes,Ludhiana
1314,Full Stack Developer,Melendez LLC,sql;c++,Ludhiana
1315,Quality Analyst,Turner PLC,nodejs;nlp,Mohali
1316,Software Developer,Atkins-Chen,react;project_management,Bathinda
1317,Digital Marketer,Huffman-Ramirez,python;nodejs,Patiala
1318,Software Developer,Kelly Group,react;communication;nodejs;c++;sales;kubernetes;accounting;django,Ludhiana
1319,Full Stack Developer,Adams-Blair,java;docker,Jalandhar
1320,Field Officer,Patterson-Leonard,kubernetes;react;marketing;aws,Amritsar
1321,Sales Executive,"Jarvis, Richards and Thomas",django;hr;project_management;nlp;flask;accounting;python,Ludhiana
1322,Digital Marketer,Powell and Sons,c++;excel;react;accounting,Bathinda
1323,Full Stack Developer,Johnson Group,react;communication;dl;nlp;aws,Ludhiana
1324,Field Officer,Hebert-Gallagher,marketing;flask;sales;project_management;java;react;sql,Firozpur
1325,Quality Analyst,Daniels Group,ml;accounting;python;kubernetes;java;nodejs,Amritsar
1326,Digital Marketer,Taylor Inc,nlp;django;excel;ml;sales,Patiala
1327,Accountant,"Owen, Ward and Hanna",java;nlp;nodejs;communication;react;sales,Jalandhar
1328,HR Executive,Wilson-Ibarra,project_management;java;kubernetes;c++;communication;sales;python;accounting,Firozpur
1329,Accountant,Zuniga LLC,ml;python,Mohali
1330,Quality Analyst,Gonzalez-Lopez,hr;react,Amritsar
1331,Accountant,Sanchez-Bennett,flask;sales,Amritsar
1332,HR Executive,Torres Group,marketing;sql;java,Hoshiarpur
1333,Machine Learning Engineer,Kennedy LLC,kubernetes;sales,Amritsar
1334,Field Officer,"Griffin, Fisher and Phillips",excel;kubernetes;project_management;nodejs;ml;c++;django,Ludhiana
1335,Digital Marketer,"Huber, Rodriguez and Anderson",docker;hr;ml;excel;kubernetes;sales;java,Mohali
1336,Software Developer,Bird-Leonard,python;java;sql,Patiala
1337,Software Developer,Kirk-Spencer,c++;java;sql;excel;react;nlp;marketing;aws,Bathinda
1338,Accountant,"Gonzalez, Perez and Bauer",flask;aws;docker;dl;java;python;sales;excel,Firozpur
1339,HR Executive,Reid PLC,dl;marketing;react;sales;django,Firozpur
1340,Quality Analyst,Gross-Peters,python;kubernetes;accounting;nlp;hr;java,Patiala
1341,Machine Learning Engineer,Mccall Inc,hr;dl,Jalandhar
1342,Data Analyst,Lambert-Wells,flask;accounting;nodejs;communication,Patiala
1343,Quality Analyst,Weiss-Zimmerman,accounting;sales;hr;c++;java,Jalandhar
1344,Data Analyst,"Lopez, Wright and Norris",project_management;kubernetes;docker;communication,Hoshiarpur
1345,Accountant,Potter-Schroeder,flask;dl;sql;django,Amritsar
1346,HR Executive,"Barber, Saunders and Gonzalez",sales;excel;hr;nodejs;flask,Ludhiana
1347,Digital Marketer,"Mendoza, Sheppard and Green",aws;nodejs;communication;react,Patiala
1348,Software Developer,Alvarez-Duncan,docker;excel;accounting;nodejs,Ludhiana
1349,Accountant,Richardson PLC,marketing;sql;ml;flask;hr;python,Mohali
1350,Data Analyst,Sanchez-Woods,docker;accounting;project_management;sql,Firozpur
1351,Quality Analyst,Ochoa-Miles,nodejs;kubernetes;marketing;python;react;django;hr;java,Amritsar
1352,Quality Analyst,Hughes-Diaz,react;sql;c++;project_management,Chandigarh
1353,Data Analyst,Smith and Sons,java;docker;aws;nodejs,Mohali
1354,Accountant,"Hernandez, Ramirez and Brown",dl;hr,Amritsar
1355,Data Analyst,Murphy Inc,sql;accounting,Bathinda
1356,Quality Analyst,Ortiz and Sons,django;java,Bathinda
1357,Data Analyst,Rivera Group,nlp;sales;flask;django;python;kubernetes;docker,Chandigarh
1358,Quality Analyst,Knox-Johnson,java;accounting;sales;kubernetes;communication;c++;django,Ludhiana
1359,Sales Executive,Jackson-Lopez,accounting;sales;excel;kubernetes;ml;marketing;java,Mohali
1360,HR Executive,Klein-Watson,aws;dl;marketing;django;excel;docker,Chandigarh
1361,Software Developer,Lewis Group,nodejs;c++;kubernetes;django;hr,Chandigarh
1362,Accountant,"Butler, Dunn and Ramos",sales;nodejs;python;accounting;ml;dl,Patiala
1363,Software Developer,Martinez-Fields,marketing;dl;python;docker;communication;project_management,Jalandhar
1364,Digital Marketer,Nielsen-Matthews,dl;sales;java,Firozpur
1365,Data Analyst,"Garcia, Richardson and Ferguson",flask;c++;python;react,Mohali
1366,Accountant,"Parker, Lee and Klein",project_management;aws;kubernetes,Mohali
1367,Accountant,"Parsons, Greene and Mitchell",flask;ml;c++;dl;nlp,Chandigarh
1368,HR Executive,Fuentes-Sims,react;marketing;python;excel;c++,Hoshiarpur
1369,Machine Learning Engineer,"Orozco, Stewart and Levy",communication;dl,Chandigarh
1370,Digital Marketer,Crosby-Cole,java;accounting;kubernetes;nlp;hr,Hoshiarpur
1371,Digital Marketer,Conner LLC,project_management;excel;react;java;sales;c++,Amritsar
1372,Accountant,"Cabrera, Goodwin and Ayala",sales;nodejs;kubernetes,Bathinda
1373,Sales Executive,Francis-Mason,flask;java;excel;accounting;nlp;communication,Bathinda
1374,Full Stack Developer,Murray-Davis,nodejs;java;accounting,Chandigarh
1375,Accountant,"Davis, Cox and Potter",java;python;accounting,Firozpur
1376,Field Officer,"Wilkins, Smith and Dickerson",c++;react;docker;marketing;ml;sql;nlp;nodejs,Patiala
1377,Machine Learning Engineer,Williams-Love,aws;react;python;sql;docker;ml;excel,Bathinda
1378,Quality Analyst,Smith-Hunter,docker;dl;sales;project_management;django;react;nlp,Amritsar
1379,Accountant,"Schwartz, Perez and Bennett",accounting;nodejs;sales,Ludhiana
1380,Data Analyst,"Briggs, Nelson and Richardson",docker;c++;hr;django;flask;sql;aws;kubernetes,Firozpur
1381,Digital Marketer,Cooper-Simmons,communication;hr;java,Firozpur
1382,Field Officer,Wallace Ltd,docker;flask;aws;sql;ml;nodejs,Amritsar
1383,Accountant,Forbes-Rodriguez,dl;python;kubernetes;communication;project_management;docker;sql,Bathinda
1384,Full Stack Developer,Haynes-Holt,hr;aws;excel;java;marketing;django;communication,Bathinda
1385,Full Stack Developer,"Jones, Fisher and Kramer",marketing;sql;java;kubernetes;nlp,Chandigarh
1386,Machine Learning Engineer,Sanders-Jefferson,nlp;dl;django;c++;python;hr,Jalandhar
1387,Digital Marketer,"Hurst, Gomez and Clark",sales;nlp,Amritsar
1388,Quality Analyst,Perry-Reed,kubernetes;sales;dl;accounting,Jalandhar
1389,Sales Executive,"Erickson, Sherman and Davis",sales;docker;accounting;hr;nlp;marketing;ml,Mohali
1390,Sales Executive,Morrison and Sons,marketing;nodejs;sales;kubernetes;dl;project_management;java;django,Amritsar
1391,HR Executive,Fritz-Lynch,marketing;aws;nlp;docker;nodejs;excel;sql;project_management,Amritsar
1392,Sales Executive,Jenkins-Everett,kubernetes;aws;accounting;excel;sales;docker;python;ml,Jalandhar
1393,Data Analyst,Barker Ltd,kubernetes;react,Patiala
1394,Quality Analyst,Guerrero-Morgan,communication;docker;excel;aws;ml;java;marketing;dl,Hoshiarpur
1395,Field Officer,"Walton, Adams and Stokes",hr;react;sql;flask;aws;kubernetes;accounting,Patiala
1396,Full Stack Developer,Tran Inc,hr;aws,Mohali
1397,Machine Learning Engineer,Smith-Whitehead,react;ml;communication;kubernetes;sql;nlp;project_management,Hoshiarpur
1398,Quality Analyst,Garcia LLC,django;hr;ml;docker;accounting,Amritsar
1399,Digital Marketer,"Williams, Williams and Smith",c++;excel;sales,Bathinda
1400,Sales Executive,"Matthews, Long and Thompson",ml;accounting;dl,Mohali
1401,Full Stack Developer,"Brown, Anderson and Morales",excel;marketing;hr;python;nlp;java,Bathinda
1402,Accountant,"Hayes, Collins and Young",django;dl;marketing;aws;project_management;docker;react;ml,Amritsar
1403,Quality Analyst,Miller and Sons,dl;communication;nodejs;hr;excel,Jalandhar
1404,Machine Learning Engineer,Roach-Crawford,excel;react;ml;java,Amritsar
1405,HR Executive,"Lane, Mcdonald and Herman",project_management;flask;django;dl;c++;sales,Patiala
1406,Machine Learning Engineer,Alvarez Ltd,aws;docker;communication;django;marketing;project_management;flask,Mohali
1407,HR Executive,Blake-Wright,ml;communication;kubernetes;excel;python;dl;aws;project_management,Hoshiarpur
1408,Software Developer,Taylor-Simpson,docker;excel;nodejs;python;hr;aws,Firozpur
1409,Quality Analyst,Carroll-Perkins,sales;ml;project_management;nlp;dl;kubernetes,Amritsar
1410,Digital Marketer,Thompson Inc,marketing;c++,Hoshiarpur
1411,HR Executive,Baldwin-Schmidt,dl;accounting;flask;nlp;ml;excel;java;marketing,Chandigarh
1412,Digital Marketer,Thompson-Contreras,dl;accounting,Jalandhar
1413,Machine Learning Engineer,Quinn-Parker,kubernetes;communication;c++;sql;sales,Firozpur
1414,Data Analyst,Long Ltd,project_management;flask;react;nodejs;excel;django,Ludhiana
1415,Full Stack Developer,"Cruz, Barnes and Jones",excel;hr,Bathinda
1416,Full Stack Developer,"Smith, Chandler and Beck",accounting;sql;hr;excel;communication;project_management;sales;nlp,Mohali
1417,Data Analyst,Payne and Sons,kubernetes;dl;nlp;excel;communication;nodejs;react,Bathinda
1418,Field Officer,Thompson-Peterson,sql;project_management;java,Firozpur
1419,Machine Learning Engineer,"Reed, Vargas and Davis",nodejs;excel;java;kubernetes;nlp,Bathinda
1420,Sales Executive,Wilson PLC,nodejs;marketing;c++;sales;hr;flask;accounting;kubernetes,Firozpur
1421,Full Stack Developer,"Jones, Brooks and Jackson",django;ml;docker;communication;nlp;java;dl;marketing,Firozpur
1422,Data Analyst,"Long, Robbins and Schmidt",nodejs;ml;accounting,Ludhiana
1423,HR Executive,Gentry-Rubio,ml;docker;sales;project_management;hr;java,Patiala
1424,Sales Executive,Dalton-Patterson,project_management;docker;marketing;ml;sales;java,Patiala
1425,Full Stack Developer,Williams-Gould,hr;excel;ml;dl;docker,Patiala
1426,Accountant,"Griffin, Ortiz and Mitchell",marketing;kubernetes;nlp;flask;dl;aws;excel,Firozpur
1427,Machine Learning Engineer,Jackson Ltd,hr;flask;marketing;nodejs,Chandigarh
1428,Machine Learning Engineer,"Morgan, Morse and Brewer",flask;excel;python;ml;dl;nodejs;accounting,Jalandhar
1429,Field Officer,Kelley-Ware,python;project_management;aws;nlp;react;ml;kubernetes,Jalandhar
1430,Machine Learning Engineer,Marks-Lowery,flask;marketing,Mohali
1431,Sales Executive,Hicks-Moon,docker;aws;project_management;c++;nodejs;excel;java;flask,Amritsar
1432,HR Executive,Alexander LLC,ml;aws,Amritsar
1433,HR Executive,Taylor and Sons,sql;react;kubernetes;communication;sales;ml;c++,Bathinda
1434,Quality Analyst,Pitts PLC,docker;flask;react;sql;sales;nodejs;nlp,Jalandhar
1435,Sales Executive,Jones-Weaver,docker;dl;python;nlp;flask,Ludhiana
1436,Software Developer,"Chen, Flynn and Rodriguez",sales;django;flask;java;marketing;c++;communication,Jalandhar
1437,Data Analyst,"Smith, Peterson and Rodgers",sql;communication;django;c++,Firozpur
1438,Quality Analyst,"Smith, Hartman and Sutton",nlp;docker;hr,Jalandhar
1439,Software Developer,Pierce Ltd,excel;ml;accounting;nodejs;react;django;docker,Ludhiana
1440,Full Stack Developer,"Robinson, Robinson and Rogers",docker;project_management;dl;aws;python,Patiala
1441,Sales Executive,Schmidt-King,nodejs;sql;project_management;ml;excel;sales;hr,Firozpur
1442,Full Stack Developer,Mcdonald PLC,marketing;ml;excel;sales,Jalandhar
1443,Digital Marketer,Palmer-Hansen,nlp;flask;project_management;ml,Ludhiana
1444,HR Executive,"Cline, Nelson and Ward",marketing;aws;sales,Ludhiana
1445,Software Developer,Duncan-Williams,sales;aws;java;docker;kubernetes,Ludhiana
1446,Machine Learning Engineer,Johnson-Welch,communication;c++;marketing;python;java,Patiala
1447,HR Executive,May LLC,marketing;nodejs;python,Jalandhar
1448,HR Executive,Norris-Taylor,aws;python,Chandigarh
1449,Accountant,"Watson, Wright and Gonzalez",flask;project_management,Ludhiana
1450,Full Stack Developer,"Rollins, Cooper and Dickson",react;excel,Patiala
1451,Full Stack Developer,May Group,hr;sql;docker;dl,Mohali
1452,Machine Learning Engineer,"Marshall, Miller and Burnett",aws;project_management;hr;sales;java;kubernetes;sql;docker,Mohali
1453,Machine Learning Engineer,Richardson-Hart,dl;flask;java;excel;nlp;sql;django;communication,Jalandhar
1454,Data Analyst,"Santana, Lopez and Meyers",java;nlp;docker;ml;django;hr,Hoshiarpur
1455,Software Developer,"Moyer, Kennedy and Lopez",c++;hr;marketing;accounting;ml;java;sql;react,Ludhiana
1456,Software Developer,"Carter, Crosby and Lee",c++;nodejs;ml;java;project_management;sales;hr;flask,Bathinda
1457,Software Developer,"Knight, Nash and Martin",python;django;excel;react,Hoshiarpur
1458,Full Stack Developer,Santana Ltd,flask;c++;kubernetes;java;docker;excel;sql;project_management,Amritsar
1459,Sales Executive,Nguyen-Johnson,sales;django;python;dl;kubernetes,Amritsar
1460,Field Officer,"Spencer, Weaver and Johnson",excel;sql;project_management;sales;kubernetes,Jalandhar
1461,Machine Learning Engineer,Ball-Mcbride,django;c++;python,Jalandhar
1462,Field Officer,"Hernandez, Lopez and Mcclure",sql;accounting;sales;hr;ml;react;django;aws,Amritsar
1463,Accountant,Johnson-Smith,docker;aws;python;c++;ml;react;nlp;excel,Amritsar
1464,Data Analyst,"Green, Morgan and Salazar",aws;nodejs;hr;django;flask;sql,Chandigarh
1465,Software Developer,Luna Group,hr;nlp;dl;python,Patiala
1466,Quality Analyst,"Peterson, Evans and Mathis",sales;docker;dl;django;sql;c++;hr,Patiala
1467,Digital Marketer,Marquez-Williams,java;excel,Ludhiana
1468,Software Developer,Coffey Ltd,python;sales;nodejs;communication;project_management,Bathinda
1469,Full Stack Developer,Thompson-Ward,nodejs;react;project_management;dl,Ludhiana
1470,Digital Marketer,"Mccoy, Gomez and Davis",accounting;sql,Amritsar
1471,Digital Marketer,"Vasquez, Lee and Cordova",sales;excel,Ludhiana
1472,Data Analyst,"Lopez, Floyd and Goodwin",react;kubernetes,Patiala
1473,Accountant,Blevins LLC,communication;c++;docker,Chandigarh
1474,Full Stack Developer,"Robinson, Carrillo and Curtis",hr;ml;communication;accounting;java;c++;django,Patiala
1475,Digital Marketer,"Alexander, Bowman and Gonzalez",nlp;java,Firozpur
1476,Accountant,Briggs LLC,sql;flask;marketing;communication;docker;nodejs;ml;excel,Jalandhar
1477,Software Developer,Shelton and Sons,nlp;django;hr;project_management;c++;accounting;kubernetes,Hoshiarpur
1478,Accountant,Sullivan LLC,accounting;sales,Firozpur
1479,Quality Analyst,White-Taylor,flask;java,Bathinda
1480,Full Stack Developer,Scott-Wallace,docker;kubernetes;project_management,Bathinda
1481,Software Developer,"Collins, Burgess and Cruz",react;communication;flask;ml;django;sales;hr;sql,Patiala
1482,HR Executive,"Gutierrez, Ferguson and Boyd",ml;excel;kubernetes;nlp;c++;communication,Chandigarh
1483,Accountant,Perez-Marks,sql;excel;python;nodejs;project_management;aws;marketing,Firozpur
1484,Accountant,"Anderson, Rocha and Stevens",nodejs;accounting,Bathinda
1485,Digital Marketer,"Wood, Martinez and Sanchez",nlp;sql;python;ml;excel;nodejs,Firozpur
1486,Data Analyst,Goodwin Inc,sql;excel;communication,Bathinda
1487,Machine Learning Engineer,Hernandez Ltd,hr;java;accounting;sql;sales;marketing,Patiala
1488,Sales Executive,Harvey and Sons,c++;django,Patiala
1489,Digital Marketer,"Lowe, Mclaughlin and Copeland",excel;accounting,Amritsar
1490,HR Executive,"Gonzalez, Grimes and Snyder",nlp;django;kubernetes;ml;c++;docker,Chandigarh
1491,Quality Analyst,Wells-Perry,nodejs;hr,Patiala
1492,Field Officer,"Adams, Cherry and Cordova",accounting;sales;sql;hr;aws,Amritsar
1493,Quality Analyst,Williams-Black,react;flask;java;dl;communication;excel,Patiala
1494,Digital Marketer,Gonzalez-Gilmore,django;communication;hr;python;aws;ml;sql;nlp,Jalandhar
1495,Digital Marketer,Strickland and Sons,flask;nodejs,Amritsar
1496,Field Officer,Brown-Torres,marketing;accounting;excel;nlp;sales;communication,Mohali
1497,Sales Executive,Brown-Adkins,sales;marketing;nodejs;project_management;react;c++;accounting,Bathinda
1498,Field Officer,"Ritter, Luna and Edwards",hr;docker,Jalandhar
1499,HR Executive,Gomez-Jones,hr;django;aws;c++;sql;python;accounting;ml,Firozpur
1500,HR Executive,Morrison and Sons,django;java;react,Hoshiarpur
1501,Machine Learning Engineer,"Sherman, Finley and Hodges",python;c++;excel;sql,Patiala
1502,HR Executive,Day LLC,hr;project_management;react;marketing;docker;java,Firozpur
1503,HR Executive,Cruz Inc,react;java;marketing;c++;aws;kubernetes,Amritsar
1504,Software Developer,Dixon-Rogers,flask;python;django;marketing;sql,Jalandhar
1505,Data Analyst,"Harper, Marquez and Harper",sql;accounting;kubernetes;dl;communication;nlp,Mohali
1506,Data Analyst,Gordon and Sons,project_management;flask;sql;java;dl;aws;kubernetes,Amritsar
1507,Sales Executive,"Ferguson, Pope and Ellis",communication;sales;aws;docker;sql,Hoshiarpur
1508,Software Developer,Hurley PLC,java;nlp;flask;communication,Jalandhar
1509,Field Officer,"Thomas, Price and Ramsey",marketing;react;aws;python,Ludhiana
1510,Machine Learning Engineer,Jennings LLC,nlp;c++;accounting;marketing;flask;aws,Bathinda
1511,Field Officer,Luna Ltd,marketing;excel;react;kubernetes;accounting,Mohali
1512,HR Executive,Massey-Vargas,communication;dl,Chandigarh
1513,Quality Analyst,"Klein, Macias and Jimenez",hr;nodejs;ml;java;marketing;communication;nlp,Chandigarh
1514,Digital Marketer,Powell Ltd,sql;python;kubernetes;react;ml;nodejs,Mohali
1515,Quality Analyst,Reese-Winters,sales;nlp;python;dl;nodejs;c++;java;flask,Amritsar
1516,Software Developer,Fowler-Vasquez,excel;accounting;django;nlp;java;ml;docker,Jalandhar
1517,Accountant,Perez-Roman,nlp;sql;sales;python;java;accounting,Ludhiana
1518,Sales Executive,"Harper, Riley and Scott",django;react;marketing;docker;accounting;project_management,Patiala
1519,Field Officer,Walker Group,python;sql;docker,Bathinda
1520,Full Stack Developer,"Harvey, Jones and Torres",django;flask;ml;c++;kubernetes,Hoshiarpur
1521,Accountant,Ward-Nelson,marketing;communication;flask;hr,Patiala
1522,HR Executive,Barnes PLC,sales;aws;marketing;c++;project_management;docker,Jalandhar
1523,Full Stack Developer,Johnson Group,aws;project_management,Mohali
1524,Machine Learning Engineer,"Cruz, Dodson and Torres",sales;react;ml;communication;c++;excel;docker,Chandigarh
1525,Sales Executive,Williams-Garcia,sales;docker;marketing;communication,Amritsar
1526,Data Analyst,Saunders-Sampson,django;flask,Amritsar
1527,Digital Marketer,"Morris, Price and Sandoval",java;nlp;hr;django;docker;sql;communication,Ludhiana
1528,Software Developer,"Foster, Bryant and Patterson",dl;docker;accounting,Firozpur
1529,Software Developer,"Sanchez, Delacruz and Strong",java;kubernetes;flask;ml;marketing;communication,Mohali
1530,Software Developer,Rivera Ltd,aws;docker,Ludhiana
1531,HR Executive,"Moss, Hill and Harvey",java;kubernetes;c++;docker;marketing;nlp,Bathinda
1532,Machine Learning Engineer,"Patton, Mayo and Williams",nodejs;project_management;python;hr;dl;flask;accounting;aws,Bathinda
1533,Full Stack Developer,Ramirez Group,accounting;flask;dl;c++;sales;django;python;nodejs,Hoshiarpur
1534,HR Executive,Hill-Holland,flask;sales;accounting;project_management;react;nodejs;nlp;marketing,Jalandhar
1535,Machine Learning Engineer,Serrano and Sons,dl;python;communication;django,Amritsar
1536,Data Analyst,Petersen-Brown,excel;accounting;kubernetes;java;nodejs;communication;project_management;hr,Bathinda
1537,Quality Analyst,"Hall, Terry and Villanueva",hr;docker;react;sales;nodejs;kubernetes;communication;c++,Hoshiarpur
1538,Data Analyst,Smith-Reed,python;nlp;excel;nodejs;dl;ml;project_management,Jalandhar
1539,HR Executive,Bush PLC,java;c++;kubernetes;python;sales,Ludhiana
1540,Field Officer,"Robinson, Richardson and Noble",docker;nlp;django;marketing,Amritsar
1541,Software Developer,Nash and Sons,marketing;react;nlp;excel;ml;project_management;communication,Bathinda
1542,Data Analyst,"Reed, Meadows and Orozco",kubernetes;communication;dl,Mohali
1543,Sales Executive,Taylor and Sons,java;c++;django;sales,Patiala
1544,Machine Learning Engineer,Galloway-Bruce,marketing;react;excel;java;flask;c++;communication;dl,Jalandhar
1545,Machine Learning Engineer,Hernandez Ltd,django;dl;marketing;nodejs,Firozpur
1546,Field Officer,Hurst-Williams,java;marketing,Bathinda
1547,Digital Marketer,"Hammond, Herrera and Snyder",excel;accounting;python;sql;kubernetes;nlp;django,Bathinda
1548,Digital Marketer,"Anthony, Mcdonald and Gentry",sql;marketing;python;accounting;aws,Firozpur
1549,Accountant,Carter-Villanueva,marketing;python;sales;sql;accounting;react;nodejs;django,Jalandhar
1550,Digital Marketer,Mcdonald Inc,ml;django;aws;sales,Hoshiarpur
1551,Data Analyst,"Rodriguez, Schroeder and Juarez",project_management;ml;python;java;react,Mohali
1552,Data Analyst,Dennis Inc,kubernetes;project_management;hr;marketing,Patiala
1553,Quality Analyst,Romero-Tanner,excel;c++;accounting;java;marketing;dl;communication,Mohali
1554,Machine Learning Engineer,"Reeves, Mueller and Jones",hr;ml;aws;flask;marketing;kubernetes;excel,Bathinda
1555,Digital Marketer,Miller-Williams,flask;aws;java;project_management;dl;docker;accounting,Hoshiarpur
1556,Sales Executive,Hodge-Wheeler,sales;python;excel,Patiala
1557,Accountant,"Davis, Hopkins and Huang",dl;kubernetes;sales;hr;project_management;marketing;flask;ml,Ludhiana
1558,Field Officer,Fleming-Robertson,accounting;react;python;docker;excel;ml,Ludhiana
1559,Machine Learning Engineer,Schmidt Group,project_management;dl;c++;communication,Mohali
1560,Field Officer,Vance Ltd,flask;docker;aws;sql;excel;hr;dl;accounting,Ludhiana
1561,Sales Executive,Wolf PLC,dl;sql;sales;communication,Firozpur
1562,Accountant,Berry Inc,sales;nodejs;excel,Bathinda
1563,Quality Analyst,Robbins Inc,nlp;kubernetes;marketing,Chandigarh
1564,Field Officer,Anderson-Mendoza,ml;project_management;hr;accounting;sales,Ludhiana
1565,Software Developer,Hayes-Bauer,c++;docker;sql;kubernetes,Ludhiana
1566,HR Executive,"Berry, Yu and Buckley",react;project_management;nodejs;docker;c++;sales;marketing;sql,Mohali
1567,Software Developer,"Sanders, Macdonald and Jones",kubernetes;docker,Firozpur
1568,Machine Learning Engineer,"Mullins, Miller and Jones",nlp;flask;project_management,Chandigarh
1569,Machine Learning Engineer,"Cummings, Browning and Floyd",django;c++;aws;docker;hr;ml,Patiala
1570,Digital Marketer,"Williams, Sanchez and Montgomery",dl;nodejs;aws;kubernetes;nlp;sales,Jalandhar
1571,Software Developer,Black-Patterson,hr;excel,Hoshiarpur
1572,Quality Analyst,Rosales-Mendez,dl;project_management;sales;react;marketing,Firozpur
1573,Software Developer,Miller Group,python;project_management;excel;aws;nlp;java;hr,Jalandhar
1574,HR Executive,Vaughn Inc,react;communication;accounting;excel;project_management;ml,Mohali
1575,Field Officer,"Roach, Hubbard and Hernandez",aws;project_management,Chandigarh
1576,HR Executive,Smith-Martinez,project_management;react;aws;accounting;flask;excel;django,Jalandhar
1577,Accountant,Edwards-Watkins,hr;kubernetes;aws;accounting;nlp;sql;java,Mohali
1578,Software Developer,Case Group,ml;hr;c++;sales;flask;java,Patiala
1579,Sales Executive,Sellers-Short,nodejs;marketing;java;django;react;kubernetes;sales;flask,Patiala
1580,Field Officer,"Richardson, Perkins and Landry",project_management;nodejs;nlp;communication,Ludhiana
1581,Data Analyst,Warner-Martin,nodejs;flask;aws,Hoshiarpur
1582,Field Officer,Garrett PLC,nodejs;python;hr;c++;flask;communication;nlp,Chandigarh
1583,Machine Learning Engineer,Sanchez-Frank,react;nodejs;marketing,Jalandhar
1584,Sales Executive,Becker Group,dl;flask;sales,Ludhiana
1585,Digital Marketer,"Valdez, Wright and Lewis",nlp;java;aws,Mohali
1586,Field Officer,Gonzalez PLC,django;kubernetes;dl;accounting;c++;communication;sales,Bathinda
1587,Accountant,Young-Peterson,c++;sales;ml;python;accounting;django;excel;nlp,Amritsar
1588,Accountant,Gonzales Group,kubernetes;flask;marketing,Jalandhar
1589,Field Officer,"Sweeney, Day and Anderson",dl;excel,Jalandhar
1590,Digital Marketer,"Jensen, Richardson and Bailey",excel;docker;marketing;hr,Firozpur
1591,Quality Analyst,Garcia-Ward,nodejs;accounting;nlp;react;aws;django,Chandigarh
1592,Software Developer,Lopez-Hudson,communication;sql;kubernetes;sales,Hoshiarpur
1593,HR Executive,Snow and Sons,sales;kubernetes;c++;accounting;java;marketing;ml,Bathinda
1594,HR Executive,Lutz Ltd,docker;aws;ml;react;flask;nlp;communication,Bathinda
1595,Data Analyst,Schmidt and Sons,django;sales;nlp,Chandigarh
1596,Field Officer,Brown and Sons,flask;sql;project_management;accounting;java,Ludhiana
1597,Software Developer,Adams and Sons,marketing;communication;excel,Mohali
1598,Machine Learning Engineer,Gomez-Wood,c++;excel;dl,Firozpur
1599,Data Analyst,Walker-Ford,accounting;ml;python;react;sales;dl;hr,Hoshiarpur
1600,Sales Executive,Pratt LLC,sql;ml,Mohali
1601,Data Analyst,Johnson-Phillips,nodejs;marketing;python;flask,Chandigarh
1602,Quality Analyst,"Peterson, Carroll and Williamson",react;python;flask;dl;accounting,Hoshiarpur
1603,Digital Marketer,Wheeler-Johnson,project_management;python;marketing;sales;nlp;docker,Ludhiana
1604,Quality Analyst,Nicholson-Hall,project_management;django;sales;ml;c++;accounting;flask,Chandigarh
1605,Software Developer,Jones and Sons,nlp;nodejs;project_management;hr,Chandigarh
1606,Software Developer,Crawford-Evans,marketing;react;python;c++,Chandigarh
1607,Accountant,Padilla Group,marketing;aws;project_management;dl;excel,Firozpur
1608,Quality Analyst,"Herrera, Yu and Young",marketing;docker;flask;kubernetes;excel;aws;sql;nlp,Jalandhar
1609,Quality Analyst,Rosario-Thomas,accounting;dl;python;nlp;hr;docker;django,Amritsar
1610,Data Analyst,Hughes-Smith,nlp;react;docker;c++;python;aws,Jalandhar
1611,Digital Marketer,Smith-Gutierrez,hr;sales;kubernetes;sql;excel;python,Chandigarh
1612,Sales Executive,"Henry, Benson and Johnson",react;communication;docker;excel,Mohali
1613,Data Analyst,Leblanc-Costa,aws;ml;excel;docker;project_management;hr;flask;accounting,Mohali
1614,Digital Marketer,Schwartz-Mcclain,c++;kubernetes;java;ml;project_management;aws;react,Hoshiarpur
1615,Field Officer,Short Inc,django;marketing;accounting;flask,Mohali
1616,Quality Analyst,Stafford Group,dl;nodejs;docker;accounting;c++;communication;python,Bathinda
1617,Full Stack Developer,Harrison Group,accounting;nodejs;dl;django,Chandigarh
1618,Sales Executive,"Thompson, Flynn and Campbell",communication;nodejs,Mohali
1619,Software Developer,Deleon and Sons,c++;ml,Mohali
1620,Sales Executive,Walker PLC,ml;dl;nlp;accounting;marketing;c++;python;java,Ludhiana
1621,Machine Learning Engineer,"Peterson, Rhodes and Rogers",nlp;kubernetes;dl;accounting,Ludhiana
1622,Machine Learning Engineer,Johnson Group,docker;project_management;kubernetes;aws;hr;c++,Jalandhar
